,env,nei_count,backoff,d,epoch,src,nei,etl,rtl,uwb_exposure,uwb_lst_scheduled,uwb_lst_aborted,uwb_lst_timeout,uwb_req_scheduled,uwb_req_aborted,uwb_req_timeout,uwb_req_count,uwb_avg_d_cm,uwb_avg_los,uwb_avg_rssi
1203,iotlab-lille,10,10,4.831066134923015,75585151,54:BB,12:A7,BFFEB6F2D7E19098D7DFCD6E55261DBA265B58B9627222E13E6AAC6B884B2BEA,8B7D7B7FBF57F480C133B62B45C55F70ECCD10D68DBBD2C2A84924D104775561,856,90,0,4,256,0,173,83,483,,
1204,iotlab-lille,10,10,3.8339535730105028,75585151,54:BB,F0:BB,3CA370527734F7BB2B39F46B3703AE85EDD5C3AF47D4782AB1A08ECD7F71C69D,5065564CB2DAB839AC3B17072F26DF1BB9E065637E7A2D6BF30964845437C870,851,89,0,3,258,0,176,82,405,,
1205,iotlab-lille,10,10,6.236280942997999,75585151,54:BB,E2:E7,A21D6A3237E407BCD85EA2649195AEA083CDF761B8B5DA169A99187A9FEB471A,6955CF67C71632FFDAE0B35AB065AE069B25E163A66ADFA4963FA7278761199E,851,87,0,4,236,0,152,84,646,,
1206,iotlab-lille,10,10,7.721865059686034,75585151,54:BB,D4:AB,BD77A7E50E97A968924A6AAC75F6E07511716F298B2944C8F5911A383018F656,93CC78E21B186CED0848018FBC95145EF38F3EE200F5F9321B8C069AC812E705,856,93,0,7,248,0,165,83,847,,
1207,iotlab-lille,10,10,7.140532193051159,75585151,54:BB,0A:E7,7148EC98E49C491922B0E39FB4E15A655A6F749888B9B22DB1454B7CDDA084FD,CD7AE5AC5FD795E79CC62862CF62C23A4537C84AEFECACE979D0B1F33324D874,856,91,0,6,244,0,160,84,706,,
1208,iotlab-lille,10,10,2.7905555002543854,75585152,0B:6D,28:6B,3849E7E8087EDCDA43B22980CC5747A0050F36D2BE285DCBA5E2761F2CE70FCF,D90F33A6F0F36CF906BACA842A66DA6679E3CF47EFECD206AEB45C53B5AB5DA8,850,87,0,3,194,0,109,85,285,,
1209,iotlab-lille,10,10,1.1696580696938728,75585152,0B:6D,15:7D,C603EE49731C74DD8665967CC29B7082CF307C21D8F728DBA37661A2742B7CF5,904A0D36B09B0E8103EE00315EF3C26341BED05DDF8A816813822D2D600AFB19,850,85,0,1,197,0,113,84,112,,
1210,iotlab-lille,10,10,2.0610919436065926,75585152,0B:6D,C3:5D,ACF43BB012E68282F56E594541065736F8D4E190CAA652BA54BAA594740C532C,F354B2CFDE15106F8560480FBE015F27987E1DAB2494C2104CAC0050CF39EE72,850,88,0,3,194,0,111,83,203,,
1211,iotlab-lille,10,10,3.68065211613377,75585152,0B:6D,54:BB,048F615B7E070F1B52E959EA7809629F87A77B0CD60F2A4D482F31A18C140352,CA9985272E6C1D91CCFC0C8CF77E46F8DEA3396D435B1EFC918DCC2F26FA516A,850,86,0,3,190,0,105,85,362,,
1212,iotlab-lille,10,10,2.400000000000002,75585152,0B:6D,69:AD,F727CEEC4E43F591713D8B856AA28E95DD9B0D01E56C106FF63B8B6D434EBA89,56D5F4B2CA146A3D28E0FFE6AF0488180B1F70617C637ADF3EAFD6CC7943639D,850,87,0,2,216,0,132,84,246,,
1213,iotlab-lille,10,10,2.4,75585152,0B:6D,12:A7,8518CF27DD2B94FC7195211F6E0D347D4ADBF1ED41FED900C0DE3781E39F1668,29D6A1FC91F280CE9245F557593E99D96C3C53028607ADCF76FCC83BC1B41765,850,86,0,2,214,0,131,83,239,,
1214,iotlab-lille,10,10,3.3941125496954294,75585152,0B:6D,F0:BB,171C5CB185C4BE52949769C99727A507BC732E09D8B70DB9FA47E9E7CB5FA077,99655BC30F02E6EEA036854F21E218DDCFAD4D2DB5214F3A52606EBCA32B9FB5,851,88,0,1,203,0,121,82,348,,
1215,iotlab-lille,10,10,4.947726750741193,75585152,0B:6D,E2:E7,8A3BF67AEB31E0D5F8ADA63A88F5A811D7FCC282634573B24D6EA65AD4674523,AEBE768B10913DCDABD7CF9FC8AC0B6207CDD7B42D9E8BFA85F6C2CC6C94AFE7,851,90,0,5,206,0,123,83,504,,
1216,iotlab-lille,10,10,6.0,75585152,0B:6D,D4:AB,E6659E2E180A268A5B8047FFCDD7265B9E6036AF549A43D6692BDA3AC65ADDA2,019653843B9C8778AD8F5CD96F0DE4463E2DC37AC353C16661DA40E943138652,851,91,0,8,213,0,130,83,604,,
1217,iotlab-lille,10,10,6.462197768561405,75585152,0B:6D,0A:E7,37FCAF186B943653F88ED651B17D3FCEDE5CDFCF1DD1F009EA916D07EE15876E,3CB8250BA39DAD4B8A160A18DDC3549B2D7C138D7B4C3B755CFD763F9126BE7E,851,87,0,4,214,0,129,84,641,,
1218,iotlab-lille,10,10,4.7103290755530045,75585152,69:AD,28:6B,E8732AAD18E34A290AD498394E22B66E911BF91A1743C5D1AD6057E8726C38D0,23CEBE3B6FFB5C66D5E0C0434053F71900381C6363104749632EE9D39812EEA8,845,87,0,3,219,0,136,82,497,,
1219,iotlab-lille,10,10,3.163558123379433,75585152,69:AD,15:7D,825D2B05A7DFC1FBDFDE706AAFA3E8120256DD7628D250EA60C1AEDB2F9C86A1,D059B430EC5C3F6C382219472AAE2960688B0A77BFC88AAE8D2A106705040BFE,855,89,0,3,218,0,135,83,322,,
1220,iotlab-lille,10,10,1.1696580696938745,75585152,69:AD,C3:5D,D8A53843728B222A6067A44FA8702EF59EF52E92D1A7DAB8886C2319D773F3A2,4D9FBF1A8DCD4C5FABB3DF10EF326CA89AFC66A5212881826624CB80A9177A6A,855,85,0,2,201,0,116,85,116,,
1221,iotlab-lille,10,10,2.2152200793600616,75585152,69:AD,54:BB,8ADB299D1C90701471E4EB889B34B13E4ADE2E4E6C8B70AFC662127C22661C4E,0C969AB03921882E0FA0461C494B788055A7AE2569B3F835F08F73A1D0E89E85,850,88,0,3,190,0,104,86,226,,
1222,iotlab-lille,10,10,2.400000000000002,75585152,69:AD,0B:6D,56D5F4B2CA146A3D28E0FFE6AF0488180B1F70617C637ADF3EAFD6CC7943639D,F727CEEC4E43F591713D8B856AA28E95DD9B0D01E56C106FF63B8B6D434EBA89,855,87,0,2,196,0,111,85,247,,
1223,iotlab-lille,10,10,3.3941125496954294,75585152,69:AD,12:A7,5379B83C541576FDE9CB1CC3081B8DED9D341BC7FDC7FACD21A0A7D051F45892,C500CE7330FBA112C82FEA2E189318335C7B6E03DDA0A972191F4B8CFB40C852,857,85,0,3,241,0,163,78,362,,
1224,iotlab-lille,10,10,2.4,75585152,69:AD,F0:BB,FFFA9446B0E39708D010DED324ED12916B30BBA5A42FF6DEDE5F12BA53920C36,E3B8BBF2070789725CE7F47F46ADE444A7504EE02E0BBBF864E01A48C22B8062,850,87,0,4,215,0,133,82,243,,
1225,iotlab-lille,10,10,4.947726750741194,75585152,69:AD,E2:E7,81E5A99072B0EF3EBDF313EE1DCECBC5B7A15B7970408C44E46FB0BD96203452,C929B450C67F12CC26A34AB20617A799288EDCCD5C8868AAAACA3C0BB7E7FF84,856,87,0,5,213,0,130,83,511,,
1226,iotlab-lille,10,10,6.462197768561405,75585152,69:AD,D4:AB,7EB81C3B28F414BA3DBE8FF15A34F7345C49F93EA4B71D3BBC905BC45E41744D,1F70F87017E0C75D538FF0A8BE9F7EA2FD0CB0B582AE8F1D409B5FA7E791596C,852,89,0,3,215,0,131,84,649,,
1227,iotlab-lille,10,10,6.0,75585152,69:AD,0A:E7,1003475AB59C6FDA1ED5D49DB103073E3EB23AF2C158E8D9450D124ACD7035EA,06FB523011B43F57FA1B5EA8E4AE3990404B46AE9C3CFBB1E243948EB7BEA36C,856,89,0,4,206,0,118,89,589,,
1228,iotlab-lille,10,10,4.192755657082822,75585151,12:A7,28:6B,3719C0EDE38EC6EB0A024ED43D2432D3A826044BA67AF52B22C3962685335176,E9882CD9A32151332E69D9705A21BB357433F3A1211D86DD75DFCA8EFFF1F0F9,840,88,0,4,218,0,132,85,423,,
1229,iotlab-lille,10,10,3.3406735847729867,75585151,12:A7,15:7D,BFD56C736C8F8C6461BFF6A392441D1ED7D083D69F720AA57B26A817C183AC95,73CC21C520BE39E64F80579B09A04C9D60BAA5F4CA1FF4B4C1C5F3643F4CC583,850,86,0,1,216,0,133,83,334,,
1230,iotlab-lille,10,10,3.747012143028096,75585151,12:A7,C3:5D,2BC2F1C3ADF9F6EF0DDF3305C6E8AB8273A0A456BFA52728F30FEAD0753A169C,16AF7955800BECE4FC377C0EECD5ADCB9B181D2A81146435B959B76993A7DC4A,850,88,0,4,205,0,119,86,382,,
1231,iotlab-lille,10,10,4.831066134923015,75585151,12:A7,54:BB,8B7D7B7FBF57F480C133B62B45C55F70ECCD10D68DBBD2C2A84924D104775561,BFFEB6F2D7E19098D7DFCD6E55261DBA265B58B9627222E13E6AAC6B884B2BEA,856,87,0,4,207,0,121,86,481,,
1232,iotlab-lille,10,10,2.4,75585151,12:A7,0B:6D,29D6A1FC91F280CE9245F557593E99D96C3C53028607ADCF76FCC83BC1B41765,8518CF27DD2B94FC7195211F6E0D347D4ADBF1ED41FED900C0DE3781E39F1668,850,86,0,3,199,0,115,84,239,,
1233,iotlab-lille,10,10,3.3941125496954294,75585151,12:A7,69:AD,C500CE7330FBA112C82FEA2E189318335C7B6E03DDA0A972191F4B8CFB40C852,5379B83C541576FDE9CB1CC3081B8DED9D341BC7FDC7FACD21A0A7D051F45892,857,85,0,5,233,0,151,82,361,,
1234,iotlab-lille,10,10,2.400000000000002,75585151,12:A7,F0:BB,B0CFF3EE183D1632488A99213DF7552182D09E1F5FCEEA6D92F7CF2848011C7E,0343FE5F4AC766E7D46B2EB4E02C708D15E1F882CA5097F38BACD541AA0DABBD,851,85,0,2,214,0,130,84,255,,
1235,iotlab-lille,10,10,2.6832815729997477,75585151,12:A7,E2:E7,2899C8C3A62CD71DDE3CC32FEEF351E77CDACC3E3100B7F9313A107AE02FC1FC,8FAB0E3CE6E824EFF2C543AFC6B989B7FCFCCFF80D44BD93E1A69C90D84BF810,851,84,0,2,216,0,134,82,275,,
1236,iotlab-lille,10,10,3.5999999999999996,75585151,12:A7,D4:AB,A11EEA0AEB952C5A80A7596DC77B2BF9CFC88B973664F96E1F0D7CAA60E8D8DB,39ECD093140C802C0487ECF1EAFD6A4D079091D1E2D7733DD34B4B9CB9C711A3,851,86,0,3,216,0,132,84,358,,
1237,iotlab-lille,10,10,4.326661530556788,75585151,12:A7,0A:E7,E91A70A4AB0E61AF7F12FD1B3EAE158EAAFABFF241B7010BFC7DBC8AF4CAB78E,C00DC79F071258838AFD35FAC88CAEEABF89498FE796371BB1DCAAA611F2DEAC,856,87,0,3,211,0,127,84,412,,
1238,iotlab-lille,10,10,5.655015473011549,75585151,F0:BB,28:6B,424A93B0683E185C71CE7344342CD793D2D881E4F0B8D1DB3458EA06062632FF,BCBBB264640DED45C54AE259901E8A40B7B469B39EA0B7DA5728D5860307588A,845,89,0,5,231,0,147,83,574,,
1239,iotlab-lille,10,10,4.4497303289075845,75585151,F0:BB,15:7D,2AC2EAA515787673CFB18ABBB2A9AA3468EB8A2B59B29285DCE0D0E0601444ED,C5F9143F11898435537C5A4B2E0E4DA074C417BE81DFEDCF7EE0F51E1DE8973C,845,61,0,3,412,0,355,57,445,,
1240,iotlab-lille,10,10,3.340673584772987,75585151,F0:BB,C3:5D,317A5122B2B53A5CFC75EC3E7287EFDE8302C97C478013BA24AA1F77618CDFA5,897812E57D3A3AC0DB7E804235E283EFD70302E5804F7E9DEE9710B8BC001A78,855,85,0,4,221,0,137,84,333,,
1241,iotlab-lille,10,10,3.8339535730105028,75585151,F0:BB,54:BB,5065564CB2DAB839AC3B17072F26DF1BB9E065637E7A2D6BF30964845437C870,3CA370527734F7BB2B39F46B3703AE85EDD5C3AF47D4782AB1A08ECD7F71C69D,855,86,0,4,211,0,125,86,405,,
1242,iotlab-lille,10,10,3.3941125496954294,75585151,F0:BB,0B:6D,99655BC30F02E6EEA036854F21E218DDCFAD4D2DB5214F3A52606EBCA32B9FB5,171C5CB185C4BE52949769C99727A507BC732E09D8B70DB9FA47E9E7CB5FA077,855,84,0,2,203,0,116,87,350,,
1243,iotlab-lille,10,10,2.4,75585151,F0:BB,69:AD,E3B8BBF2070789725CE7F47F46ADE444A7504EE02E0BBBF864E01A48C22B8062,FFFA9446B0E39708D010DED324ED12916B30BBA5A42FF6DEDE5F12BA53920C36,854,85,0,3,227,0,143,83,241,,
1244,iotlab-lille,10,10,2.400000000000002,75585151,F0:BB,12:A7,0343FE5F4AC766E7D46B2EB4E02C708D15E1F882CA5097F38BACD541AA0DABBD,B0CFF3EE183D1632488A99213DF7552182D09E1F5FCEEA6D92F7CF2848011C7E,850,85,0,1,216,0,132,83,253,,
1245,iotlab-lille,10,10,2.683281572999749,75585151,F0:BB,E2:E7,4C90EB9852A3AC051610A57B4C54EA6D2688F49304E3F661DBED1A3EE11032D3,80786B8E59917B619BA0D318574A871E6E3AA6FEB9EF39E8DB08369E1358DB58,851,87,0,3,219,0,136,83,268,,
1246,iotlab-lille,10,10,4.326661530556788,75585151,F0:BB,D4:AB,1C6174CD91B44D80F30672E5852BF2E846E2B4C64C9B9689750EA0F9CCBBCE43,CAE60AB7EBB01FD85A2DE7C5F35D2D2FBF88C02A854090F849ACF1300B09E97D,857,91,0,4,230,0,147,83,434,,
1247,iotlab-lille,10,10,3.5999999999999996,75585151,F0:BB,0A:E7,8474C1367A8D3BE62029B77ABE9852FC1DBA24457435F2E8AEB84E72EC71E45D,2F3A46FCEF487E6DF94137E63DDC9F822B6B3230067722D4F8CFC29CC1ECF950,857,87,0,2,222,0,138,84,352,,
1248,iotlab-lille,10,10,6.682155340906107,75585151,E2:E7,28:6B,1CE81EFE32485830F14A95BA1F0868B94D468A4ED5525F886A54C198BA05BCD2,8943D650BF518A975069405E312DADAC63A918D30A4175074B2B6EB02A6A35DE,845,88,0,4,244,0,160,83,691,,
1249,iotlab-lille,10,10,5.945763197437315,75585151,E2:E7,15:7D,93D82CFB1F91659C5082FE1C51D845140A1CD8657AB79A36D2DB0FD91722C968,4B93A086380F161C639A13CC2C8494357BF163E7A53CDC60AE7FA983D107A551,850,88,0,4,228,0,144,84,598,,
1250,iotlab-lille,10,10,5.698429608234186,75585151,E2:E7,C3:5D,D6FF63EB11383C125811869D61F616A85759148DECE33F46C24EABC4F7B9B369,6DE181E3D729BAEC297B76A54003C1CB9D49517DE04E3FDF796DC7C4DFBD27E9,850,86,0,4,233,0,151,82,569,,
1251,iotlab-lille,10,10,6.236280942997999,75585151,E2:E7,54:BB,6955CF67C71632FFDAE0B35AB065AE069B25E163A66ADFA4963FA7278761199E,A21D6A3237E407BCD85EA2649195AEA083CDF761B8B5DA169A99187A9FEB471A,850,86,0,2,218,0,135,83,646,,
1252,iotlab-lille,10,10,4.947726750741193,75585151,E2:E7,0B:6D,AEBE768B10913DCDABD7CF9FC8AC0B6207CDD7B42D9E8BFA85F6C2CC6C94AFE7,8A3BF67AEB31E0D5F8ADA63A88F5A811D7FCC282634573B24D6EA65AD4674523,850,84,0,1,218,0,133,85,503,,
1253,iotlab-lille,10,10,4.947726750741194,75585151,E2:E7,69:AD,C929B450C67F12CC26A34AB20617A799288EDCCD5C8868AAAACA3C0BB7E7FF84,81E5A99072B0EF3EBDF313EE1DCECBC5B7A15B7970408C44E46FB0BD96203452,850,85,0,2,223,0,141,82,511,,
1254,iotlab-lille,10,10,2.6832815729997477,75585151,E2:E7,12:A7,8FAB0E3CE6E824EFF2C543AFC6B989B7FCFCCFF80D44BD93E1A69C90D84BF810,2899C8C3A62CD71DDE3CC32FEEF351E77CDACC3E3100B7F9313A107AE02FC1FC,850,85,0,3,242,0,160,82,275,,
1255,iotlab-lille,10,10,2.683281572999749,75585151,E2:E7,F0:BB,80786B8E59917B619BA0D318574A871E6E3AA6FEB9EF39E8DB08369E1358DB58,4C90EB9852A3AC051610A57B4C54EA6D2688F49304E3F661DBED1A3EE11032D3,851,86,0,3,205,0,121,84,266,,
1256,iotlab-lille,10,10,1.6970562748477132,75585151,E2:E7,D4:AB,BF938DB36D29EE88051F8B6F13A2D4DFB44BA43999F8CA11BD1AE12051B42AA9,E90DA835FDE5F494C928CA3EA6DB57EA249B2D457FC9F67253465FDD3C40C3BA,851,88,0,2,220,0,136,84,175,,
1257,iotlab-lille,10,10,1.6970562748477156,75585151,E2:E7,0A:E7,301086AA631E48447B8E5CA096B467F297F4DD66903B79947428E42623E7C5B4,960D69E32365CAD34E8CD93391D74477D4B825F4D2DE5FE9C3254C44BFA3D36C,851,87,0,2,213,0,129,84,152,,
1258,iotlab-lille,10,10,7.339427770609913,75585152,D4:AB,28:6B,3469799419E3BCD721B8962D7C60FDA06852D6F6FD1C57083A22095B8D9374A6,2658623329EEEDAB2F86DBAD13F5F8568E524753E7AFEDD1C25209A2EE401080,844,86,0,1,263,0,182,80,735,,
1259,iotlab-lille,10,10,6.888258125244727,75585152,D4:AB,15:7D,EAEF8E53B854F3E009BFE97DA35765EE5034978948AAE967BB3B72797B3B981E,91971B9139CE25B183B1C42CF4FE20394D9AC9F74BEFFB4915BE806FDBF9D964,855,88,0,4,236,0,154,82,695,,
1260,iotlab-lille,10,10,7.094230049836275,75585152,D4:AB,C3:5D,D29F9F9162F4BD700DD6F310B06A4DD9289A0813DB3B46EB7E38BFB8359AF14D,731B3259D5253B1503C2F673E9399850B5E1D6323438FC6EA7B5B48885FD4476,850,91,0,5,218,0,133,85,703,,
1261,iotlab-lille,10,10,7.721865059686034,75585152,D4:AB,54:BB,93CC78E21B186CED0848018FBC95145EF38F3EE200F5F9321B8C069AC812E705,BD77A7E50E97A968924A6AAC75F6E07511716F298B2944C8F5911A383018F656,854,87,0,4,234,0,148,86,849,,
1262,iotlab-lille,10,10,6.0,75585152,D4:AB,0B:6D,019653843B9C8778AD8F5CD96F0DE4463E2DC37AC353C16661DA40E943138652,E6659E2E180A268A5B8047FFCDD7265B9E6036AF549A43D6692BDA3AC65ADDA2,849,86,0,3,224,0,139,84,606,,
1263,iotlab-lille,10,10,6.462197768561405,75585152,D4:AB,69:AD,1F70F87017E0C75D538FF0A8BE9F7EA2FD0CB0B582AE8F1D409B5FA7E791596C,7EB81C3B28F414BA3DBE8FF15A34F7345C49F93EA4B71D3BBC905BC45E41744D,850,87,0,2,237,0,152,85,649,,
1264,iotlab-lille,10,10,3.5999999999999996,75585152,D4:AB,12:A7,39ECD093140C802C0487ECF1EAFD6A4D079091D1E2D7733DD34B4B9CB9C711A3,A11EEA0AEB952C5A80A7596DC77B2BF9CFC88B973664F96E1F0D7CAA60E8D8DB,849,87,0,3,223,0,140,82,358,,
1265,iotlab-lille,10,10,4.326661530556788,75585152,D4:AB,F0:BB,CAE60AB7EBB01FD85A2DE7C5F35D2D2FBF88C02A854090F849ACF1300B09E97D,1C6174CD91B44D80F30672E5852BF2E846E2B4C64C9B9689750EA0F9CCBBCE43,849,86,0,3,207,0,118,88,429,,
1266,iotlab-lille,10,10,1.6970562748477132,75585152,D4:AB,E2:E7,E90DA835FDE5F494C928CA3EA6DB57EA249B2D457FC9F67253465FDD3C40C3BA,BF938DB36D29EE88051F8B6F13A2D4DFB44BA43999F8CA11BD1AE12051B42AA9,850,88,0,4,223,0,137,86,175,,
1267,iotlab-lille,10,10,2.400000000000002,75585152,D4:AB,0A:E7,6C610227BC75161B4FD225BFCA7504822002FE9E7D0CE9B57B3DD42E600E4F4E,5E24F7809638E095EE5C0A983A7343B09DA24B41556E0E08B46ABA843DB1C473,850,87,0,3,239,0,154,84,246,,
1268,iotlab-lille,10,10,8.262396746707338,75585151,0A:E7,28:6B,BF16098572A11876C29FD9B8F6484050DEF2E5716979530F643B9D341A5EC73B,22949E44ADFD36B4477DB6DCDC5AAEE7BDBE38CE0364370338A7036C60C35653,845,86,0,1,228,0,145,82,838,,
1269,iotlab-lille,10,10,7.489198889066841,75585151,0A:E7,15:7D,F8D6320937EB17A045CE117DED0496579E7FD94F61A8B7609F17D80FAD107C36,56DBE805C7CEE5C051C991A9605971FE648850F860170EB7290279D05336CF58,855,67,0,2,367,0,299,68,746,,
1270,iotlab-lille,10,10,6.888258125244727,75585151,0A:E7,C3:5D,FD9D56330994C927FD931FB882CD3EE826A3E61FEC8D3990CD636AB19A583F05,77FF9EA93A1C4DB8CDED30B4494E21B5BB545ADE45777F25045CBF70EB28D64C,855,86,0,3,227,0,143,84,682,,
1271,iotlab-lille,10,10,7.140532193051159,75585151,0A:E7,54:BB,CD7AE5AC5FD795E79CC62862CF62C23A4537C84AEFECACE979D0B1F33324D874,7148EC98E49C491922B0E39FB4E15A655A6F749888B9B22DB1454B7CDDA084FD,850,85,0,1,217,0,131,86,705,,
1272,iotlab-lille,10,10,6.462197768561405,75585151,0A:E7,0B:6D,3CB8250BA39DAD4B8A160A18DDC3549B2D7C138D7B4C3B755CFD763F9126BE7E,37FCAF186B943653F88ED651B17D3FCEDE5CDFCF1DD1F009EA916D07EE15876E,855,86,0,2,230,0,147,83,641,,
1273,iotlab-lille,10,10,6.0,75585151,0A:E7,69:AD,06FB523011B43F57FA1B5EA8E4AE3990404B46AE9C3CFBB1E243948EB7BEA36C,1003475AB59C6FDA1ED5D49DB103073E3EB23AF2C158E8D9450D124ACD7035EA,850,90,0,2,249,0,166,83,594,,
1274,iotlab-lille,10,10,4.326661530556788,75585151,0A:E7,12:A7,C00DC79F071258838AFD35FAC88CAEEABF89498FE796371BB1DCAAA611F2DEAC,E91A70A4AB0E61AF7F12FD1B3EAE158EAAFABFF241B7010BFC7DBC8AF4CAB78E,855,86,0,2,224,0,140,84,411,,
1275,iotlab-lille,10,10,3.5999999999999996,75585151,0A:E7,F0:BB,2F3A46FCEF487E6DF94137E63DDC9F822B6B3230067722D4F8CFC29CC1ECF950,8474C1367A8D3BE62029B77ABE9852FC1DBA24457435F2E8AEB84E72EC71E45D,855,87,0,3,223,0,139,84,350,,
1276,iotlab-lille,10,10,1.6970562748477156,75585151,0A:E7,E2:E7,960D69E32365CAD34E8CD93391D74477D4B825F4D2DE5FE9C3254C44BFA3D36C,301086AA631E48447B8E5CA096B467F297F4DD66903B79947428E42623E7C5B4,855,86,0,2,225,0,140,85,152,,
1277,iotlab-lille,10,10,2.400000000000002,75585151,0A:E7,D4:AB,5E24F7809638E095EE5C0A983A7343B09DA24B41556E0E08B46ABA843DB1C473,6C610227BC75161B4FD225BFCA7504822002FE9E7D0CE9B57B3DD42E600E4F4E,855,89,0,5,218,0,134,84,243,,
1278,iotlab-lille,4,10,3.68065211613377,75580064,54:BB,0B:6D,F35EDF36D3EBC9BF59729E947633DADC7C3972705DC0319D1F3A317F9B2A0F1D,EA7E0E477EDE32937B6FEF04EF80F0466E5375D02AAF6EA89265415025839180,856,85,0,1,272,0,190,82,373,,
1279,iotlab-lille,4,10,2.2152200793600616,75580064,54:BB,69:AD,4772950ABA9FC34FA7D6B38E139C4AA449B907FCCCBE24E5ABFC4282AAF4E5EA,A2FC82F065843D85B5F226EABABA5CEF392BE857B3531E9A6EF84F4249703653,851,86,0,2,267,0,183,84,228,,
1280,iotlab-lille,4,10,4.831066134923015,75580064,54:BB,12:A7,11C996AEDE4E16DF6D002280E7B5D8786161D45792F42721F23ED1CCAF8F5F29,0D3068D1D8C606F724649D937F227777C654DE830D367A83365F9E37519099AF,851,87,0,3,284,0,202,82,483,,
1281,iotlab-lille,4,10,3.8339535730105028,75580064,54:BB,F0:BB,9EE531DA152751C5C9A8B8F81EC247898AE49C847BAC3ACBACF31B9A1FD728BC,5076016023B6390E0B1D007AC287934E9DDF2D89A4B8A4C95C3A030BD57D781C,856,86,0,1,261,0,175,86,405,,
1282,iotlab-lille,4,10,3.68065211613377,75580065,0B:6D,54:BB,EA7E0E477EDE32937B6FEF04EF80F0466E5375D02AAF6EA89265415025839180,F35EDF36D3EBC9BF59729E947633DADC7C3972705DC0319D1F3A317F9B2A0F1D,849,83,0,1,257,0,172,84,371,,
1283,iotlab-lille,4,10,2.400000000000002,75580065,0B:6D,69:AD,A18D746801DDF0B2C04886B99BC8AE1E913F10E0175F39CE12B51E2D0AAB268E,629EC60EDD565CFFD18844CF55CB033AEC729508E3D517413AD261F5904D6426,850,86,0,1,284,0,200,83,245,,
1284,iotlab-lille,4,10,2.4,75580065,0B:6D,12:A7,9E5A04E8B9EB34D20D6560A4F2CBCD44E59ECD68B9FD5364249F2A170E74003F,1B198575D15739F1B64956C86E671FE0344B0428E5DD598BDD0DDF316D35ED03,852,86,0,1,292,0,211,81,239,,
1285,iotlab-lille,4,10,3.3941125496954294,75580065,0B:6D,F0:BB,521ACBC886A01525FA750BE3829FB2FAA861080C098E9544D649214FF4ED6DC5,0FFFF5355BC88952E254BD213FCC82B9A8BD95DE56BB9BEADF30274BB9B2940E,851,85,0,1,255,0,169,86,344,,
1286,iotlab-lille,4,10,2.2152200793600616,75580064,69:AD,54:BB,A2FC82F065843D85B5F226EABABA5CEF392BE857B3531E9A6EF84F4249703653,4772950ABA9FC34FA7D6B38E139C4AA449B907FCCCBE24E5ABFC4282AAF4E5EA,856,86,0,2,273,0,189,84,226,,
1287,iotlab-lille,4,10,2.400000000000002,75580064,69:AD,0B:6D,629EC60EDD565CFFD18844CF55CB033AEC729508E3D517413AD261F5904D6426,A18D746801DDF0B2C04886B99BC8AE1E913F10E0175F39CE12B51E2D0AAB268E,856,84,0,1,256,0,171,85,247,,
1288,iotlab-lille,4,10,3.3941125496954294,75580064,69:AD,12:A7,48CD1D4D83E681F052B6E40D17A9432D6B790196192EB287C70D0BD3390696EA,658EF1793B5A51E9BC1082AB2684EF9298BCD7EB407F1B345A30D847F5A60BDF,850,89,0,2,301,0,220,80,361,,
1289,iotlab-lille,4,10,2.4,75580064,69:AD,F0:BB,109CB93C8E29526C770FA519D705CBBD59980F1D5B1555AB0A6112CFB588E5B9,A3E1EE7C41DCB404D7B2564881D60DD8EC13D345DB5EE38063698B5B846ED505,847,88,0,1,297,0,217,79,243,,
1290,iotlab-lille,4,10,4.831066134923015,75580064,12:A7,54:BB,0D3068D1D8C606F724649D937F227777C654DE830D367A83365F9E37519099AF,11C996AEDE4E16DF6D002280E7B5D8786161D45792F42721F23ED1CCAF8F5F29,855,83,0,1,284,0,200,84,481,,
1291,iotlab-lille,4,10,2.4,75580064,12:A7,0B:6D,1B198575D15739F1B64956C86E671FE0344B0428E5DD598BDD0DDF316D35ED03,9E5A04E8B9EB34D20D6560A4F2CBCD44E59ECD68B9FD5364249F2A170E74003F,855,82,0,1,273,0,188,85,238,,
1292,iotlab-lille,4,10,3.3941125496954294,75580064,12:A7,69:AD,658EF1793B5A51E9BC1082AB2684EF9298BCD7EB407F1B345A30D847F5A60BDF,48CD1D4D83E681F052B6E40D17A9432D6B790196192EB287C70D0BD3390696EA,852,81,0,1,275,0,188,87,362,,
1293,iotlab-lille,4,10,2.400000000000002,75580064,12:A7,F0:BB,B9C9D4CD784C702FCB7E145ACB94857BC1568AFC3BB007D99B1002E864CDCE74,18F174296CF75A0A75806CF51DC71DACDF71C10E8B0E91E766C0ABF81EFE94B9,856,88,0,1,299,0,217,82,255,,
1294,iotlab-lille,4,10,3.8339535730105028,75580065,F0:BB,54:BB,5076016023B6390E0B1D007AC287934E9DDF2D89A4B8A4C95C3A030BD57D781C,9EE531DA152751C5C9A8B8F81EC247898AE49C847BAC3ACBACF31B9A1FD728BC,855,87,0,1,272,0,187,85,405,,
1295,iotlab-lille,4,10,3.3941125496954294,75580065,F0:BB,0B:6D,0FFFF5355BC88952E254BD213FCC82B9A8BD95DE56BB9BEADF30274BB9B2940E,521ACBC886A01525FA750BE3829FB2FAA861080C098E9544D649214FF4ED6DC5,855,87,0,1,274,0,190,84,350,,
