,env,method,orientation,d,src,nei,d_est,d_err_absolute,d_err_relative
7414,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7415,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7416,los,decawave,front,3.0,57:81,C3:29,3.13,0.1299999999999999,0.0433333333333333
7417,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7418,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7419,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7420,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7421,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7422,los,decawave,front,3.0,57:81,C3:29,3.12,0.1200000000000001,0.040000000000000036
7423,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7424,los,decawave,front,3.0,57:81,C3:29,3.08,0.08000000000000007,0.02666666666666669
7425,los,decawave,front,3.0,57:81,C3:29,3.09,0.08999999999999986,0.029999999999999954
7426,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7427,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7428,los,decawave,front,3.0,57:81,C3:29,3.08,0.08000000000000007,0.02666666666666669
7429,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7430,los,decawave,front,3.0,57:81,C3:29,3.09,0.08999999999999986,0.029999999999999954
7431,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7432,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7433,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7434,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7435,los,decawave,front,3.0,57:81,C3:29,3.14,0.14000000000000012,0.04666666666666671
7436,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7437,los,decawave,front,3.0,57:81,C3:29,3.12,0.1200000000000001,0.040000000000000036
7438,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7439,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7440,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7441,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7442,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7443,los,decawave,front,3.0,57:81,C3:29,3.09,0.08999999999999986,0.029999999999999954
7444,los,decawave,front,3.0,57:81,C3:29,3.12,0.1200000000000001,0.040000000000000036
7445,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7446,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7447,los,decawave,front,3.0,57:81,C3:29,3.07,0.06999999999999984,0.02333333333333328
7448,los,decawave,front,3.0,57:81,C3:29,3.08,0.08000000000000007,0.02666666666666669
7449,los,decawave,front,3.0,57:81,C3:29,3.13,0.1299999999999999,0.0433333333333333
7450,los,decawave,front,3.0,57:81,C3:29,3.07,0.06999999999999984,0.02333333333333328
7451,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7452,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7453,los,decawave,front,3.0,57:81,C3:29,3.12,0.1200000000000001,0.040000000000000036
7454,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7455,los,decawave,front,3.0,57:81,C3:29,3.08,0.08000000000000007,0.02666666666666669
7456,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7457,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7458,los,decawave,front,3.0,57:81,C3:29,3.12,0.1200000000000001,0.040000000000000036
7459,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7460,los,decawave,front,3.0,57:81,C3:29,3.12,0.1200000000000001,0.040000000000000036
7461,los,decawave,front,3.0,57:81,C3:29,3.06,0.06000000000000005,0.020000000000000018
7462,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7463,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7464,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7465,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7466,los,decawave,front,3.0,57:81,C3:29,3.12,0.1200000000000001,0.040000000000000036
7467,los,decawave,front,3.0,57:81,C3:29,3.06,0.06000000000000005,0.020000000000000018
7468,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7469,los,decawave,front,3.0,57:81,C3:29,3.09,0.08999999999999986,0.029999999999999954
7470,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7471,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7472,los,decawave,front,3.0,57:81,C3:29,3.08,0.08000000000000007,0.02666666666666669
7473,los,decawave,front,3.0,57:81,C3:29,3.13,0.1299999999999999,0.0433333333333333
7474,los,decawave,front,3.0,57:81,C3:29,3.08,0.08000000000000007,0.02666666666666669
7475,los,decawave,front,3.0,57:81,C3:29,3.12,0.1200000000000001,0.040000000000000036
7476,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7477,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7478,los,decawave,front,3.0,57:81,C3:29,3.12,0.1200000000000001,0.040000000000000036
7479,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7480,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7481,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7482,los,decawave,front,3.0,57:81,C3:29,3.08,0.08000000000000007,0.02666666666666669
7483,los,decawave,front,3.0,57:81,C3:29,3.11,0.10999999999999988,0.036666666666666625
7484,los,decawave,front,3.0,57:81,C3:29,3.1,0.10000000000000009,0.03333333333333336
7485,los,decawave,front,3.0,57:81,C3:29,3.08,0.08000000000000007,0.02666666666666669
7486,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7487,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7488,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7489,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7490,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7491,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7492,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7493,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7494,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7495,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7496,los,decawave,front,3.0,C3:29,57:81,3.16,0.16000000000000014,0.05333333333333338
7497,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7498,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7499,los,decawave,front,3.0,C3:29,57:81,3.08,0.08000000000000007,0.02666666666666669
7500,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7501,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7502,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7503,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7504,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7505,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7506,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7507,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7508,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7509,los,decawave,front,3.0,C3:29,57:81,3.07,0.06999999999999984,0.02333333333333328
7510,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7511,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7512,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7513,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7514,los,decawave,front,3.0,C3:29,57:81,3.08,0.08000000000000007,0.02666666666666669
7515,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7516,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7517,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7518,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7519,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7520,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7521,los,decawave,front,3.0,C3:29,57:81,3.14,0.14000000000000012,0.04666666666666671
7522,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7523,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7524,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7525,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7526,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7527,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7528,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7529,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7530,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7531,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7532,los,decawave,front,3.0,C3:29,57:81,3.08,0.08000000000000007,0.02666666666666669
7533,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7534,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7535,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7536,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7537,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7538,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7539,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7540,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7541,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7542,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7543,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7544,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7545,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7546,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7547,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7548,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7549,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7550,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7551,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7552,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7553,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7554,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7555,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7556,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7557,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7558,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7559,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7560,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7561,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7562,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7563,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7564,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7565,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7566,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7567,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7568,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7569,los,decawave,front,3.0,C3:29,57:81,3.15,0.1499999999999999,0.04999999999999997
7570,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7571,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7572,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7573,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7574,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7575,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7576,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7577,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7578,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7579,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7580,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7581,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7582,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7583,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7584,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7585,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7586,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7587,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7588,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7589,los,decawave,front,3.0,C3:29,57:81,3.14,0.14000000000000012,0.04666666666666671
7590,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7591,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7592,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7593,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7594,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7595,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7596,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7597,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7598,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7599,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7600,los,decawave,front,3.0,C3:29,57:81,3.08,0.08000000000000007,0.02666666666666669
7601,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7602,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7603,los,decawave,front,3.0,C3:29,57:81,3.14,0.14000000000000012,0.04666666666666671
7604,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7605,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7606,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7607,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7608,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7609,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7610,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7611,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7612,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7613,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7614,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7615,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7616,los,decawave,front,3.0,C3:29,57:81,3.15,0.1499999999999999,0.04999999999999997
7617,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7618,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7619,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7620,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7621,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7622,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7623,los,decawave,front,3.0,C3:29,57:81,3.14,0.14000000000000012,0.04666666666666671
7624,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7625,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7626,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7627,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7628,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7629,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7630,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7631,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7632,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7633,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7634,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7635,los,decawave,front,3.0,C3:29,57:81,3.15,0.1499999999999999,0.04999999999999997
7636,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7637,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7638,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7639,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7640,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7641,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7642,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7643,los,decawave,front,3.0,C3:29,57:81,3.08,0.08000000000000007,0.02666666666666669
7644,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7645,los,decawave,front,3.0,C3:29,57:81,3.07,0.06999999999999984,0.02333333333333328
7646,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7647,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7648,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7649,los,decawave,front,3.0,C3:29,57:81,3.14,0.14000000000000012,0.04666666666666671
7650,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7651,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7652,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7653,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7654,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7655,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7656,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7657,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7658,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7659,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7660,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7661,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7662,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7663,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7664,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7665,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7666,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7667,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7668,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7669,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7670,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7671,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7672,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7673,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7674,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7675,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7676,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7677,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7678,los,decawave,front,3.0,C3:29,57:81,3.15,0.1499999999999999,0.04999999999999997
7679,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7680,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7681,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7682,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7683,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7684,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7685,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7686,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7687,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7688,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7689,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7690,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7691,los,decawave,front,3.0,C3:29,57:81,3.07,0.06999999999999984,0.02333333333333328
7692,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7693,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7694,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7695,los,decawave,front,3.0,C3:29,57:81,3.08,0.08000000000000007,0.02666666666666669
7696,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7697,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7698,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7699,los,decawave,front,3.0,C3:29,57:81,3.09,0.08999999999999986,0.029999999999999954
7700,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7701,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7702,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7703,los,decawave,front,3.0,C3:29,57:81,3.13,0.1299999999999999,0.0433333333333333
7704,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7705,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7706,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7707,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7708,los,decawave,front,3.0,C3:29,57:81,3.15,0.1499999999999999,0.04999999999999997
7709,los,decawave,front,3.0,C3:29,57:81,3.14,0.14000000000000012,0.04666666666666671
7710,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7711,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7712,los,decawave,front,3.0,C3:29,57:81,3.12,0.1200000000000001,0.040000000000000036
7713,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7714,los,decawave,front,3.0,C3:29,57:81,3.11,0.10999999999999988,0.036666666666666625
7715,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
7716,los,decawave,front,3.0,C3:29,57:81,3.1,0.10000000000000009,0.03333333333333336
